time	V(vin)	V(vout)	V(n002)
2.128879323323927e-003	7.241304e+000	2.141046e-002	1.673622e+000
2.129242738935094e-003	7.257033e+000	2.245652e-002	1.673809e+000
2.129969570157428e-003	7.288377e+000	2.248332e-002	1.673840e+000
2.146622982056629e-003	7.975600e+000	2.248709e-002	1.674408e+000
2.163276393955830e-003	8.562762e+000	2.249084e-002	1.674894e+000
2.179929805855031e-003	9.049861e+000	2.249457e-002	1.675298e+000
2.196583217754232e-003	9.436899e+000	2.249829e-002	1.675619e+000
2.213236629653434e-003	9.723875e+000	2.250198e-002	1.675857e+000
2.229890041552635e-003	9.910789e+000	2.250567e-002	1.676012e+000
2.246543453451836e-003	9.997642e+000	2.250933e-002	1.676085e+000
2.261191890951835e-003	9.975286e+000	2.250924e-002	1.676066e+000
2.275840328451835e-003	9.868486e+000	2.250792e-002	1.675978e+000
2.290488765951835e-003	9.678148e+000	2.250557e-002	1.675820e+000
2.305137203451834e-003	9.405884e+000	2.250205e-002	1.675594e+000
2.319785640951834e-003	9.053997e+000	2.249755e-002	1.675302e+000
2.334434078451834e-003	8.625466e+000	2.249197e-002	1.674946e+000
2.349082515951834e-003	8.123919e+000	2.248548e-002	1.674530e+000
2.363730953451833e-003	7.553602e+000	2.247804e-002	1.674057e+000
2.378379390951833e-003	6.919343e+000	2.246980e-002	1.673531e+000
2.393027828451833e-003	6.226510e+000	2.246075e-002	1.672956e+000
2.407676265951832e-003	5.480968e+000	2.245104e-002	1.672337e+000
2.422324703451832e-003	4.689029e+000	2.244068e-002	1.671680e+000
2.432090328451832e-003	4.138590e+000	2.243470e-002	1.671223e+000
2.436973140951832e-003	3.857397e+000	2.271518e-002	1.671037e+000
2.441855953451832e-003	3.572574e+000	2.391645e-002	1.670999e+000
2.442466305014331e-003	3.536729e+000	2.510113e-002	1.671165e+000
2.443687008139332e-003	3.464884e+000	3.129249e-002	1.672124e+000
2.444276284547617e-003	3.430128e+000	3.778782e-002	1.673164e+000
2.444844212359446e-003	3.396587e+000	5.040851e-002	1.675217e+000
2.445569210662867e-003	3.353707e+000	7.837102e-002	1.679801e+000
2.446020110974531e-003	3.327004e+000	1.119098e-001	1.685336e+000
2.446455423051509e-003	3.301198e+000	1.768574e-001	1.696101e+000
2.446912153509982e-003	3.274096e+000	2.952394e-001	1.715761e+000
2.447353521824555e-003	3.247880e+000	4.603365e-001	1.743203e+000
2.447888708429395e-003	3.216058e+000	7.008144e-001	1.783188e+000
2.448358440677963e-003	3.188098e+000	9.248379e-001	1.820440e+000
2.448860182030132e-003	3.158202e+000	1.166863e+000	1.860686e+000
2.449696851901183e-003	3.108279e+000	1.569482e+000	1.927637e+000
2.451370191643286e-003	3.008178e+000	2.375154e+000	2.061610e+000
2.454716871127491e-003	2.806990e+000	3.997461e+000	2.331380e+000
2.459599683627491e-003	2.511253e+000	6.379872e+000	2.727546e+000
2.464482496127491e-003	2.213153e+000	8.528442e+000	3.084802e+000
2.466241280934228e-003	2.105253e+000	8.951854e+000	3.155164e+000
2.470375356738983e-003	1.850249e+000	8.947830e+000	3.154284e+000
2.474509432543738e-003	1.594416e+000	8.944779e+000	3.153564e+000
2.478643508348492e-003	1.337754e+000	8.942702e+000	3.153006e+000
2.482777584153247e-003	1.080263e+000	8.941599e+000	3.152609e+000
2.486911659958002e-003	8.219426e-001	8.941469e+000	3.152374e+000
2.491045735762757e-003	5.627934e-001	8.942313e+000	3.152300e+000
2.495179811567511e-003	3.028151e-001	8.944131e+000	3.152387e+000
2.504945436567511e-003	-3.106810e-001	8.944110e+000	3.151876e+000
2.509828249067511e-003	-6.171347e-001	8.944093e+000	3.151620e+000
2.514711061567511e-003	-9.230076e-001	8.943672e+000	3.151304e+000
2.519593874067511e-003	-1.228012e+000	8.940852e+000	3.150629e+000
2.523360558038020e-003	-1.462523e+000	8.934771e+000	3.149520e+000
2.527368656451981e-003	-1.711161e+000	8.924029e+000	3.147678e+000
2.531230424477777e-003	-1.949697e+000	8.910738e+000	3.145429e+000
2.535270513145896e-003	-2.198017e+000	8.886979e+000	3.141444e+000
2.540153325645896e-003	-2.496229e+000	8.800662e+000	3.127047e+000
2.545036138145896e-003	-2.792091e+000	8.532616e+000	3.082415e+000
2.549918950645896e-003	-3.085326e+000	7.886276e+000	2.974841e+000
2.554801763145896e-003	-3.375657e+000	6.680786e+000	2.774231e+000
2.558665160514115e-003	-3.603136e+000	5.127524e+000	2.515763e+000
2.562473457256973e-003	-3.825294e+000	2.887543e+000	2.143032e+000
2.566240395158115e-003	-4.042884e+000	1.308867e-001	1.684333e+000
2.566287804888404e-003	-4.045609e+000	9.657418e-002	1.678624e+000
2.566382624348981e-003	-4.051056e+000	4.943883e-002	1.670780e+000
2.566572263270135e-003	-4.061947e+000	1.092943e-002	1.664372e+000
2.566787606877322e-003	-4.074307e+000	2.813486e-003	1.663020e+000
2.567026478465993e-003	-4.088009e+000	2.953228e-003	1.663042e+000
2.567370246937093e-003	-4.107712e+000	2.100919e-003	1.662899e+000
2.569432857763693e-003	-4.225523e+000	-2.051873e-003	1.662197e+000
2.572183005532492e-003	-4.381496e+000	-7.266706e-003	1.661315e+000
2.577065818032492e-003	-4.655171e+000	-1.583476e-002	1.659865e+000
2.581948630532492e-003	-4.924465e+000	-2.364047e-002	1.658542e+000
2.586831443032492e-003	-5.189123e+000	-3.068116e-002	1.657347e+000
2.591714255532492e-003	-5.448898e+000	-3.707988e-002	1.656259e+000
2.596597068032492e-003	-5.703544e+000	-4.291346e-002	1.655267e+000
2.601479880532491e-003	-5.952823e+000	-4.825741e-002	1.654356e+000
2.606362693032491e-003	-6.196498e+000	-5.316699e-002	1.653518e+000
2.611245505532491e-003	-6.434342e+000	-5.769237e-002	1.652745e+000
2.616128318032491e-003	-6.666131e+000	-6.187326e-002	1.652029e+000
2.621011130532491e-003	-6.891645e+000	-6.574420e-002	1.651366e+000
2.625893943032491e-003	-7.110673e+000	-6.933421e-002	1.650750e+000
2.630776755532491e-003	-7.323009e+000	-7.266782e-002	1.650177e+000
2.635659568032491e-003	-7.528452e+000	-7.576668e-002	1.649644e+000
2.645425193032491e-003	-7.917896e+000	-8.133006e-002	1.648686e+000
2.660073630532490e-003	-8.445757e+000	-8.829921e-002	1.647482e+000
2.674722068032490e-003	-8.902123e+000	-9.386805e-002	1.646517e+000
2.689370505532490e-003	-9.283132e+000	-9.822004e-002	1.645762e+000
2.699136130532489e-003	-9.493652e+000	-1.005348e-001	1.645359e+000
2.708901755532489e-003	-9.668441e+000	-1.024130e-001	1.645032e+000
2.718667380532489e-003	-9.806839e+000	-1.038706e-001	1.644778e+000
2.728433005532489e-003	-9.908326e+000	-1.049247e-001	1.644594e+000
2.738198630532489e-003	-9.972522e+000	-1.055873e-001	1.644479e+000
2.747964255532488e-003	-9.999182e+000	-1.058656e-001	1.644430e+000
2.757729880532488e-003	-9.988208e+000	-1.057629e-001	1.644448e+000
2.767495505532488e-003	-9.939641e+000	-1.052778e-001	1.644533e+000
2.777261130532488e-003	-9.853662e+000	-1.044052e-001	1.644685e+000
2.787026755532487e-003	-9.730597e+000	-1.031351e-001	1.644907e+000
2.796792380532487e-003	-9.570909e+000	-1.014530e-001	1.645200e+000
2.806558005532487e-003	-9.375197e+000	-9.933867e-002	1.645568e+000
2.821206443032487e-003	-9.015736e+000	-9.531906e-002	1.646266e+000
2.835854880532486e-003	-8.579954e+000	-9.014224e-002	1.647164e+000
2.850503318032486e-003	-8.071541e+000	-8.362788e-002	1.648290e+000
2.860268943032486e-003	-7.694350e+000	-7.842184e-002	1.649188e+000
2.865151755532486e-003	-7.494802e+000	-7.552296e-002	1.649687e+000
2.870034568032486e-003	-7.288199e+000	-7.240599e-002	1.650223e+000
2.874917380532486e-003	-7.074738e+000	-6.905264e-002	1.650799e+000
2.879800193032486e-003	-6.854617e+000	-6.544110e-002	1.651419e+000
2.884683005532485e-003	-6.628046e+000	-6.154681e-002	1.652086e+000
2.889565818032485e-003	-6.395236e+000	-5.733979e-002	1.652806e+000
2.894448630532485e-003	-6.156407e+000	-5.278641e-002	1.653584e+000
2.899331443032485e-003	-5.911785e+000	-4.784437e-002	1.654428e+000
2.904214255532485e-003	-5.661598e+000	-4.246667e-002	1.655344e+000
2.909097068032485e-003	-5.406083e+000	-3.659192e-002	1.656344e+000
2.913979880532485e-003	-5.145479e+000	-3.015361e-002	1.657438e+000
2.918862693032485e-003	-4.880033e+000	-2.305568e-002	1.658643e+000
2.923745505532485e-003	-4.609994e+000	-1.520170e-002	1.659974e+000
2.928628318032484e-003	-4.335617e+000	-6.456432e-003	1.661453e+000
2.933511130532484e-003	-4.057158e+000	3.303268e-003	1.663103e+000
2.938393943032484e-003	-3.774882e+000	1.431306e-002	1.664961e+000
2.943276755532484e-003	-3.489052e+000	2.674594e-002	1.667057e+000
2.948159568032484e-003	-3.199939e+000	4.129822e-002	1.669507e+000
2.953042380532484e-003	-2.907814e+000	5.965408e-002	1.672590e+000
2.957925193032484e-003	-2.612952e+000	9.962960e-002	1.679273e+000
2.962808005532484e-003	-2.315631e+000	2.338288e-001	1.701636e+000
2.967690818032484e-003	-2.016131e+000	5.775854e-001	1.758870e+000
2.971363680439865e-003	-1.789580e+000	1.086525e+000	1.843585e+000
2.974700814586915e-003	-1.582909e+000	1.846616e+000	1.970093e+000
2.978461685943867e-003	-1.349165e+000	3.072473e+000	2.174128e+000
2.981910303366176e-003	-1.134163e+000	4.503701e+000	2.412375e+000
2.984820122692621e-003	-9.523344e-001	5.872362e+000	2.640237e+000
2.987805849281384e-003	-7.654317e-001	7.276891e+000	2.874090e+000
2.991452316497048e-003	-5.368087e-001	8.664815e+000	3.105217e+000
2.993176676993890e-003	-4.285907e-001	8.936244e+000	3.150470e+000
3.000512185414714e-003	3.218150e-002	8.941661e+000	3.151752e+000
3.005232576502928e-003	3.293308e-001	8.942233e+000	3.152094e+000
3.009952967591141e-003	6.255519e-001	8.942690e+000	3.152415e+000
3.014673358679354e-003	9.208447e-001	8.943032e+000	3.152716e+000
3.019393749767568e-003	1.215209e+000	8.943259e+000	3.152997e+000
3.024114140855781e-003	1.508646e+000	8.943370e+000	3.153259e+000
3.028834531943994e-003	1.801154e+000	8.943366e+000	3.153500e+000
3.033554923032208e-003	2.092734e+000	8.943247e+000	3.153722e+000
3.042623003389350e-003	2.650459e+000	8.943366e+000	3.154203e+000
3.051691083746493e-003	3.195286e+000	8.943474e+000	3.154672e+000
3.060759164103635e-003	3.727215e+000	8.943572e+000	3.155129e+000
3.069827244460778e-003	4.246245e+000	8.943659e+000	3.155573e+000
3.078895324817921e-003	4.752376e+000	8.943735e+000	3.156004e+000
3.087963405175064e-003	5.245609e+000	8.943801e+000	3.156423e+000
3.097031485532206e-003	5.725943e+000	8.943855e+000	3.156830e+000
3.104862883813739e-003	6.122261e+000	8.941772e+000	3.156816e+000
3.105603064373693e-003	6.158967e+000	8.939632e+000	3.156495e+000
3.106438719844140e-003	6.200247e+000	8.934577e+000	3.155696e+000
3.107245010522606e-003	6.239915e+000	8.925029e+000	3.154156e+000
3.107960579790723e-003	6.274985e+000	8.908487e+000	3.151455e+000
3.108785348157930e-003	6.315250e+000	8.874246e+000	3.145824e+000
3.109218627046751e-003	6.336335e+000	8.836741e+000	3.139621e+000
3.109724852213659e-003	6.360910e+000	8.750709e+000	3.125347e+000
3.110164278820653e-003	6.382190e+000	8.625379e+000	3.104523e+000
3.110661115865512e-003	6.406191e+000	8.428170e+000	3.071736e+000
3.111351998994525e-003	6.439464e+000	8.098699e+000	3.016943e+000
3.112042882123538e-003	6.472615e+000	7.767053e+000	2.961789e+000
3.112733765252551e-003	6.505642e+000	7.433231e+000	2.906272e+000
3.113424648381565e-003	6.538547e+000	7.097233e+000	2.850392e+000
3.114115531510578e-003	6.571329e+000	6.759060e+000	2.794150e+000
3.114806414639591e-003	6.603988e+000	6.418711e+000	2.737546e+000
3.115497297768604e-003	6.636524e+000	6.076186e+000	2.680579e+000
3.119805350851312e-003	6.836551e+000	3.977288e+000	2.331507e+000
3.124688163351312e-003	7.057199e+000	1.614534e+000	1.938550e+000
3.126759141081172e-003	7.148791e+000	6.232036e-001	1.773678e+000
3.127854384940700e-003	7.196741e+000	1.777952e-001	1.699606e+000
3.128571953004963e-003	7.227972e+000	4.035599e-002	1.676763e+000
3.129466198391335e-003	7.266686e+000	2.533093e-002	1.674295e+000
3.130077982480366e-003	7.293039e+000	2.538400e-002	1.674326e+000
3.130788219195939e-003	7.323499e+000	2.246040e-002	1.673865e+000
3.131728291694442e-003	7.363591e+000	2.312140e-002	1.674008e+000
3.132914150961955e-003	7.413799e+000	2.255064e-002	1.673954e+000
3.135285869496983e-003	7.512977e+000	2.272116e-002	1.674065e+000
3.138585762585380e-003	7.648188e+000	2.262987e-002	1.674161e+000
3.148351387585380e-003	8.028852e+000	2.262634e-002	1.674475e+000
3.162999825085380e-003	8.542768e+000	2.260506e-002	1.674897e+000
3.177648262585380e-003	8.984370e+000	2.258209e-002	1.675258e+000
3.192296700085379e-003	9.349917e+000	2.256525e-002	1.675558e+000
3.206945137585379e-003	9.636316e+000	2.254652e-002	1.675792e+000
3.221593575085379e-003	9.841142e+000	2.253920e-002	1.675960e+000
3.236242012585378e-003	9.962661e+000	2.253455e-002	1.676060e+000
3.250890450085378e-003	9.999844e+000	2.253081e-002	1.676090e+000
3.265538887585378e-003	9.952376e+000	2.252575e-002	1.676050e+000
3.280187325085377e-003	9.820661e+000	2.252081e-002	1.675940e+000
3.294835762585377e-003	9.605811e+000	2.251520e-002	1.675761e+000
3.309484200085377e-003	9.309647e+000	2.250908e-002	1.675515e+000
3.324132637585377e-003	8.934674e+000	2.250253e-002	1.675204e+000
3.338781075085376e-003	8.484069e+000	2.249511e-002	1.674830e+000
3.353429512585376e-003	7.961644e+000	2.248738e-002	1.674396e+000
3.368077950085376e-003	7.371823e+000	2.247863e-002	1.673907e+000
3.382726387585375e-003	6.719597e+000	2.246965e-002	1.673365e+000
3.397374825085375e-003	6.010490e+000	2.245967e-002	1.672777e+000
3.412023262585375e-003	5.250503e+000	2.244954e-002	1.672146e+000
3.426671700085374e-003	4.446068e+000	2.243450e-002	1.671478e+000
3.431554512585374e-003	4.169214e+000	2.242371e-002	1.671247e+000
3.436437325085374e-003	3.888436e+000	2.257718e-002	1.671040e+000
3.441320137585374e-003	3.603998e+000	2.309621e-002	1.670890e+000
3.441930489147874e-003	3.568199e+000	2.378666e-002	1.670974e+000
3.443151192272874e-003	3.496445e+000	2.742605e-002	1.671514e+000
3.443782217876122e-003	3.459271e+000	3.156724e-002	1.672164e+000
3.444359862603909e-003	3.425195e+000	3.925449e-002	1.673402e+000
3.444971126408862e-003	3.389086e+000	5.436711e-002	1.675864e+000
3.445682008047544e-003	3.347030e+000	8.420945e-002	1.680761e+000
3.446054563890506e-003	3.324962e+000	1.141875e-001	1.685712e+000
3.446477520251897e-003	3.299887e+000	1.802525e-001	1.696664e+000
3.446924212585504e-003	3.273380e+000	2.985561e-001	1.716312e+000
3.447375860965357e-003	3.246552e+000	4.692951e-001	1.744693e+000
3.447913076061054e-003	3.214608e+000	7.117312e-001	1.785003e+000
3.448444828114624e-003	3.182953e+000	9.657857e-001	1.827249e+000
3.448927693031868e-003	3.154177e+000	1.198653e+000	1.865972e+000
3.449857544681064e-003	3.098681e+000	1.645987e+000	1.940358e+000
3.451717247979456e-003	2.987375e+000	2.542006e+000	2.089355e+000
3.455436654576241e-003	2.763554e+000	4.347191e+000	2.389536e+000
3.460319467076241e-003	2.467452e+000	6.669823e+000	2.775755e+000
3.465202279576241e-003	2.169027e+000	8.854237e+000	3.138975e+000
3.465392494737346e-003	2.157359e+000	8.908091e+000	3.147926e+000
3.465772925059554e-003	2.134012e+000	8.937724e+000	3.152837e+000
3.470377044631964e-003	1.849981e+000	8.940948e+000	3.153139e+000
3.474981164204374e-003	1.564986e+000	8.943394e+000	3.153310e+000
3.479585283776784e-003	1.279027e+000	8.945061e+000	3.153350e+000
3.484189403349194e-003	9.921036e-001	8.945951e+000	3.153261e+000
3.488793522921604e-003	7.042163e-001	8.946062e+000	3.153041e+000
3.493397642494013e-003	4.153650e-001	8.945394e+000	3.152691e+000
3.498001762066423e-003	1.255497e-001	8.943949e+000	3.152210e+000
3.507767387066423e-003	-4.878456e-001	8.943949e+000	3.151703e+000
3.512650199566423e-003	-7.939988e-001	8.943892e+000	3.151441e+000
3.517533012066423e-003	-1.099405e+000	8.942590e+000	3.150994e+000
3.521478893797014e-003	-1.345466e+000	8.938279e+000	3.150146e+000
3.525847556278936e-003	-1.616920e+000	8.928446e+000	3.148431e+000
3.529178923175320e-003	-1.823112e+000	8.918374e+000	3.146718e+000
3.533031621661198e-003	-2.060570e+000	8.901375e+000	3.143857e+000
3.537914434161198e-003	-2.359766e+000	8.853253e+000	3.135813e+000
3.542797246661198e-003	-2.656740e+000	8.696070e+000	3.109626e+000
3.547680059161198e-003	-2.951215e+000	8.253605e+000	3.035974e+000
3.552562871661198e-003	-3.242911e+000	7.339996e+000	2.883930e+000
3.556718323902652e-003	-3.488762e+000	6.017264e+000	2.663817e+000
3.560375483066390e-003	-3.703171e+000	4.238131e+000	2.367767e+000
3.563943346618947e-003	-3.910461e+000	1.924897e+000	1.982850e+000
3.565086500769310e-003	-3.976466e+000	1.021827e+000	1.832582e+000
3.565797862765690e-003	-4.017437e+000	4.092067e-001	1.730645e+000
3.566213863708748e-003	-4.041359e+000	7.504144e-002	1.675041e+000
3.566258091023349e-003	-4.043901e+000	5.016016e-002	1.670901e+000
3.566346545652550e-003	-4.048984e+000	2.588771e-002	1.666862e+000
3.566523454910952e-003	-4.059144e+000	7.598563e-003	1.663818e+000
3.566760240494542e-003	-4.072737e+000	3.273284e-003	1.663097e+000
3.567030570637884e-003	-4.088244e+000	2.891049e-003	1.663032e+000
3.567531914175640e-003	-4.116971e+000	1.779790e-003	1.662844e+000
3.568534601251152e-003	-4.174303e+000	-2.537857e-004	1.662501e+000
3.570539975402175e-003	-4.288467e+000	-4.184590e-003	1.661836e+000
3.574550723704221e-003	-4.514735e+000	-1.152948e-002	1.660594e+000
3.579433536204221e-003	-4.786317e+000	-1.971870e-002	1.659207e+000
3.584316348704221e-003	-5.053394e+000	-2.714285e-002	1.657948e+000
3.589199161204221e-003	-5.315715e+000	-3.385828e-002	1.656807e+000
3.594081973704220e-003	-5.573033e+000	-3.997463e-002	1.655767e+000
3.598964786204220e-003	-5.825107e+000	-4.556202e-002	1.654815e+000
3.603847598704220e-003	-6.071697e+000	-5.068917e-002	1.653941e+000
3.608730411204220e-003	-6.312573e+000	-5.540670e-002	1.653135e+000
3.613613223704220e-003	-6.547508e+000	-5.976047e-002	1.652391e+000
3.618496036204220e-003	-6.776281e+000	-6.378715e-002	1.651701e+000
3.623378848704220e-003	-6.998676e+000	-6.751845e-002	1.651061e+000
3.628261661204220e-003	-7.214485e+000	-7.098138e-002	1.650467e+000
3.633144473704220e-003	-7.423503e+000	-7.419856e-002	1.649914e+000
3.642910098704219e-003	-7.820389e+000	-7.997295e-002	1.648920e+000
3.657558536204219e-003	-8.360092e+000	-8.720906e-002	1.647671e+000
3.672206973704219e-003	-8.829026e+000	-9.300181e-002	1.646668e+000
3.686855411204218e-003	-9.223221e+000	-9.754746e-002	1.645878e+000
3.701503848704218e-003	-9.539339e+000	-1.010300e-001	1.645273e+000
3.711269473704218e-003	-9.705359e+000	-1.028043e-001	1.644964e+000
3.721035098704218e-003	-9.834851e+000	-1.041627e-001	1.644727e+000
3.730800723704218e-003	-9.927327e+000	-1.051209e-001	1.644560e+000
3.740566348704217e-003	-9.982438e+000	-1.056898e-001	1.644461e+000
3.750331973704217e-003	-9.999978e+000	-1.058757e-001	1.644428e+000
3.760097598704217e-003	-9.979880e+000	-1.056805e-001	1.644463e+000
3.769863223704217e-003	-9.922220e+000	-1.051022e-001	1.644564e+000
3.779628848704216e-003	-9.827215e+000	-1.041342e-001	1.644732e+000
3.789394473704216e-003	-9.695223e+000	-1.027658e-001	1.644971e+000
3.799160098704216e-003	-9.526740e+000	-1.009810e-001	1.645282e+000
3.813808536204216e-003	-9.207020e+000	-9.748016e-002	1.645891e+000
3.828456973704215e-003	-8.809361e+000	-9.291354e-002	1.646684e+000
3.843105411204215e-003	-8.337129e+000	-8.709806e-002	1.647691e+000
3.852871036204215e-003	-7.982827e+000	-8.243388e-002	1.648496e+000
3.862636661204215e-003	-7.598480e+000	-7.704227e-002	1.649426e+000
3.867519473704215e-003	-7.395487e+000	-7.403986e-002	1.649942e+000
3.872402286204215e-003	-7.185534e+000	-7.081066e-002	1.650497e+000
3.877285098704214e-003	-6.968818e+000	-6.733513e-002	1.651094e+000
3.882167911204214e-003	-6.745543e+000	-6.358967e-002	1.651736e+000
3.887050723704214e-003	-6.515920e+000	-5.954795e-002	1.652428e+000
3.891933536204214e-003	-6.280164e+000	-5.517730e-002	1.653176e+000
3.896816348704214e-003	-6.038497e+000	-5.044151e-002	1.653985e+000
3.901699161204214e-003	-5.791147e+000	-4.529417e-002	1.654862e+000
3.906581973704214e-003	-5.538347e+000	-3.968450e-002	1.655818e+000
3.911464786204214e-003	-5.280334e+000	-3.354453e-002	1.656862e+000
3.916347598704214e-003	-5.017352e+000	-2.680268e-002	1.658007e+000
3.921230411204213e-003	-4.749647e+000	-1.935085e-002	1.659271e+000
3.926113223704213e-003	-4.477472e+000	-1.108645e-002	1.660670e+000
3.930996036204213e-003	-4.201083e+000	-1.856226e-003	1.662231e+000
3.935878848704213e-003	-3.920741e+000	8.463677e-003	1.663974e+000
3.940761661204213e-003	-3.636708e+000	2.016044e-002	1.665947e+000
3.945644473704213e-003	-3.349252e+000	3.344487e-002	1.668185e+000
3.950527286204213e-003	-3.058644e+000	4.953752e-002	1.670892e+000
3.955410098704213e-003	-2.765158e+000	7.273782e-002	1.674782e+000
3.960292911204213e-003	-2.469069e+000	1.414277e-001	1.686244e+000
3.965175723704213e-003	-2.170656e+000	3.531289e-001	1.721503e+000
3.969195965984819e-003	-1.923413e+000	7.490486e-001	1.787412e+000
3.972817042041673e-003	-1.699664e+000	1.363141e+000	1.889625e+000
3.975539733105299e-003	-1.530841e+000	2.058973e+000	2.005437e+000
3.978982847388600e-003	-1.316712e+000	3.268591e+000	2.206775e+000
3.982865720160044e-003	-1.074500e+000	4.939384e+000	2.484911e+000
3.985800446509777e-003	-8.910011e-001	6.334956e+000	2.717257e+000
3.988745283549550e-003	-7.065654e-001	7.775679e+000	2.957132e+000
3.990761207737756e-003	-5.801645e-001	8.642142e+000	3.101408e+000
3.991964559333816e-003	-5.046672e-001	8.900460e+000	3.144453e+000
3.993444722265060e-003	-4.117638e-001	8.941400e+000	3.151341e+000
3.999997897373881e-003	-1.321119e-004	8.943600e+000	3.152048e+000
4.003929519928259e-003	2.472446e-001	8.943549e+000	3.152245e+000
4.007861142482637e-003	4.940965e-001	8.943515e+000	3.152443e+000
4.011792765037016e-003	7.404235e-001	8.943499e+000	3.152644e+000
4.015724387591395e-003	9.862256e-001	8.943501e+000	3.152848e+000
4.019656010145773e-003	1.231503e+000	8.943519e+000	3.153054e+000
4.023587632700151e-003	1.476255e+000	8.943556e+000	3.153263e+000
4.027519255254530e-003	1.720483e+000	8.943609e+000	3.153474e+000
4.036587335611673e-003	2.282993e+000	8.943698e+000	3.153954e+000
4.045655415968815e-003	2.833738e+000	8.943774e+000	3.154422e+000
4.054723496325957e-003	3.372719e+000	8.943838e+000	3.154879e+000
4.063791576683100e-003	3.899934e+000	8.943890e+000	3.155324e+000
4.072859657040243e-003	4.415385e+000	8.943930e+000	3.155758e+000
4.081927737397385e-003	4.919071e+000	8.943959e+000	3.156179e+000
4.090995817754528e-003	5.410992e+000	8.943974e+000	3.156589e+000
4.105378211853882e-003	6.147830e+000	8.940486e+000	3.156625e+000
4.106293739197632e-003	6.193098e+000	8.936024e+000	3.155929e+000
4.107087237820538e-003	6.232165e+000	8.927472e+000	3.154552e+000
4.107810440927885e-003	6.267637e+000	8.912691e+000	3.152143e+000
4.108662060040265e-003	6.309242e+000	8.878057e+000	3.146448e+000
4.109295334134790e-003	6.340063e+000	8.821709e+000	3.137126e+000
4.109797021420904e-003	6.364408e+000	8.730630e+000	3.122012e+000
4.110227533143937e-003	6.385249e+000	8.599683e+000	3.100252e+000
4.111150995881921e-003	6.429796e+000	8.197725e+000	3.033413e+000
4.113261165640723e-003	6.530773e+000	7.165449e+000	2.861736e+000
4.115332491713510e-003	6.628775e+000	6.151033e+000	2.693027e+000
4.119475143859082e-003	6.821394e+000	4.131905e+000	2.357222e+000
4.124357956359082e-003	7.042485e+000	1.768078e+000	1.964086e+000
4.126632794252225e-003	7.143238e+000	6.734197e-001	1.782029e+000
4.127758515693333e-003	7.192557e+000	2.000641e-001	1.703308e+000
4.128476148602076e-003	7.223810e+000	4.890951e-002	1.678183e+000
4.129413845733085e-003	7.264426e+000	2.506283e-002	1.674249e+000
4.130010020803271e-003	7.290117e+000	2.503143e-002	1.674265e+000
4.130732892617272e-003	7.321132e+000	2.240068e-002	1.673853e+000
4.131768048411416e-003	7.365281e+000	2.299001e-002	1.673988e+000
4.133042038696769e-003	7.419189e+000	2.254903e-002	1.673959e+000
4.135590019267475e-003	7.525575e+000	2.269725e-002	1.674071e+000
4.139322812846191e-003	7.677941e+000	2.262210e-002	1.674184e+000
4.153971250346190e-003	8.234302e+000	2.261010e-002	1.674642e+000
4.168619687846190e-003	8.720957e+000	2.258523e-002	1.675041e+000
4.183268125346190e-003	9.133787e+000	2.257202e-002	1.675380e+000
4.197916562846189e-003	9.469299e+000	2.254660e-002	1.675654e+000
4.212565000346189e-003	9.724651e+000	2.253938e-002	1.675864e+000
4.227213437846189e-003	9.897683e+000	2.253511e-002	1.676006e+000
4.241861875346188e-003	9.986930e+000	2.253202e-002	1.676080e+000
4.256510312846188e-003	9.991635e+000	2.252732e-002	1.676083e+000
4.271158750346188e-003	9.911759e+000	2.252294e-002	1.676016e+000
4.285807187846187e-003	9.747978e+000	2.251776e-002	1.675879e+000
4.300455625346187e-003	9.501679e+000	2.251219e-002	1.675675e+000
4.315104062846187e-003	9.174948e+000	2.250611e-002	1.675403e+000
4.329752500346186e-003	8.770548e+000	2.249923e-002	1.675068e+000
4.344400937846186e-003	8.291904e+000	2.249197e-002	1.674670e+000
4.359049375346186e-003	7.743068e+000	2.248371e-002	1.674215e+000
4.373697812846186e-003	7.128685e+000	2.247516e-002	1.673705e+000
4.388346250346185e-003	6.453957e+000	2.246560e-002	1.673145e+000
4.402994687846185e-003	5.724595e+000	2.245583e-002	1.672539e+000
4.417643125346185e-003	4.946773e+000	2.244082e-002	1.671893e+000
4.432291562846184e-003	4.127076e+000	2.242046e-002	1.671211e+000
4.437174375346184e-003	3.845728e+000	2.278135e-002	1.671038e+000
4.442057187846184e-003	3.560761e+000	2.399964e-002	1.671003e+000
4.442525165802412e-003	3.533269e+000	2.486156e-002	1.671122e+000
4.443461121714867e-003	3.478194e+000	2.908523e-002	1.671772e+000
4.444021242365344e-003	3.445176e+000	3.414090e-002	1.672576e+000
4.444608244459574e-003	3.410528e+000	4.435752e-002	1.674231e+000
4.445280753893620e-003	3.370776e+000	6.673996e-002	1.677894e+000
4.445980275946476e-003	3.329364e+000	1.113826e-001	1.685252e+000
4.446392599684543e-003	3.304924e+000	1.651044e-001	1.694151e+000
4.446793741277596e-003	3.281125e+000	2.603499e-001	1.709964e+000
4.447236281963863e-003	3.254846e+000	4.163137e-001	1.735885e+000
4.447748200401107e-003	3.224416e+000	6.389293e-001	1.772898e+000
4.448138199649085e-003	3.201211e+000	8.230875e-001	1.803521e+000
4.448657679625592e-003	3.170272e+000	1.073555e+000	1.845170e+000
