time	V(vin)	V(vout)	V(n002)
2.107801693205038e-003	6.267209e+000	8.763048e+000	3.127450e+000
2.108579339470701e-003	6.305209e+000	8.861226e+000	3.144785e+000
2.108820554310640e-003	6.316965e+000	8.874258e+000	3.147038e+000
2.109013152014183e-003	6.326342e+000	8.855489e+000	3.144386e+000
2.109274545403194e-003	6.339053e+000	8.777799e+000	3.132951e+000
2.109555638503195e-003	6.352702e+000	8.635371e+000	3.107825e+000
2.109706631216201e-003	6.360026e+000	8.538485e+000	3.089355e+000
2.109834565668003e-003	6.366227e+000	8.451523e+000	3.076292e+000
2.109925602050925e-003	6.370637e+000	8.382600e+000	3.064517e+000
2.110024507321057e-003	6.375426e+000	8.297336e+000	3.050036e+000
2.110138354241082e-003	6.380936e+000	8.192508e+000	3.032859e+000
2.110251169266370e-003	6.386392e+000	8.082585e+000	3.014254e+000
2.110408020053204e-003	6.393972e+000	7.924387e+000	2.987911e+000
2.111096624959299e-003	6.427180e+000	7.225318e+000	2.871354e+000
2.111785229865393e-003	6.460266e+000	6.537414e+000	2.756551e+000
2.112473834771488e-003	6.493230e+000	5.860675e+000	2.643503e+000
2.113162439677583e-003	6.526073e+000	5.195102e+000	2.532208e+000
2.113851044583677e-003	6.558794e+000	4.540695e+000	2.422669e+000
2.114539649489772e-003	6.591393e+000	3.897452e+000	2.314883e+000
2.115228254395867e-003	6.623870e+000	3.265376e+000	2.208853e+000
2.116182007036791e-003	6.668645e+000	2.440554e+000	2.070419e+000
2.117056616297003e-003	6.709494e+000	1.787715e+000	1.956312e+000
2.117457807234038e-003	6.728164e+000	1.591028e+000	1.928950e+000
2.117833617019712e-003	6.745615e+000	1.500032e+000	1.915254e+000
2.118232001640743e-003	6.764071e+000	1.449303e+000	1.907208e+000
2.118642846712599e-003	6.783062e+000	1.422653e+000	1.903533e+000
2.119089338679765e-003	6.803648e+000	1.407399e+000	1.901036e+000
2.119329265521912e-003	6.814689e+000	1.401722e+000	1.900635e+000
2.119471236803032e-003	6.821215e+000	1.393947e+000	1.899646e+000
2.119534206718733e-003	6.824107e+000	1.382111e+000	1.897735e+000
2.119592921883114e-003	6.826804e+000	1.360013e+000	1.893918e+000
2.119647154843441e-003	6.829293e+000	1.331695e+000	1.889074e+000
2.119715398549913e-003	6.832425e+000	1.289671e+000	1.882124e+000
2.119787338752068e-003	6.835724e+000	1.241001e+000	1.873891e+000
2.120005876537331e-003	6.845740e+000	1.081954e+000	1.847339e+000
2.120517145821433e-003	6.869122e+000	6.894938e-001	1.782014e+000
2.120759788065890e-003	6.880193e+000	4.999016e-001	1.750311e+000
2.121050228361649e-003	6.893425e+000	2.719470e-001	1.712378e+000
2.121405232988490e-003	6.909566e+000	-6.612029e-003	1.665767e+000
2.121830699139228e-003	6.928867e+000	-3.385877e-001	1.610471e+000
2.122332335721378e-003	6.951559e+000	-7.260202e-001	1.545684e+000
2.122921364904521e-003	6.978116e+000	-1.174369e+000	1.470942e+000
2.123614085806112e-003	7.009226e+000	-1.691712e+000	1.384436e+000
2.124439870762692e-003	7.046138e+000	-2.293473e+000	1.283936e+000
2.125439363124462e-003	7.090561e+000	-2.998810e+000	1.165827e+000
2.126651582515904e-003	7.144063e+000	-3.818682e+000	1.028531e+000
2.128117652670806e-003	7.208216e+000	-4.754730e+000	8.712620e-001
2.129897096955770e-003	7.285259e+000	-5.802330e+000	6.947042e-001
2.132069027955149e-003	7.378059e+000	-6.933077e+000	5.022010e-001
2.134704331303812e-003	7.488812e+000	-8.103606e+000	3.093623e-001
2.136044046786856e-003	7.544331e+000	-8.593490e+000	2.322052e-001
2.136729819529841e-003	7.572543e+000	-8.789393e+000	1.999944e-001
2.137118500339461e-003	7.588470e+000	-8.860707e+000	1.878336e-001
2.137493275386167e-003	7.603785e+000	-8.887729e+000	1.847125e-001
2.137792134015778e-003	7.615968e+000	-8.891062e+000	1.850248e-001
2.138972654799635e-003	7.663832e+000	-8.890940e+000	1.849936e-001
2.140153175583491e-003	7.711268e+000	-8.890852e+000	1.849701e-001
2.141333696367348e-003	7.758277e+000	-8.890799e+000	1.849543e-001
2.142514217151204e-003	7.804858e+000	-8.890780e+000	1.849462e-001
2.143694737935061e-003	7.851011e+000	-8.890795e+000	1.849457e-001
2.144875258718917e-003	7.896736e+000	-8.890844e+000	1.849530e-001
2.146055779502774e-003	7.942034e+000	-8.890927e+000	1.849679e-001
2.176604754760246e-003	8.967076e+000	-8.890956e+000	1.849586e-001
2.207153730017718e-003	9.639350e+000	-8.890978e+000	1.849506e-001
2.237702705275190e-003	9.958855e+000	-8.890993e+000	1.849439e-001
2.268251680532663e-003	9.925592e+000	-8.891003e+000	1.849385e-001
2.298800655790135e-003	9.539560e+000	-8.891006e+000	1.849345e-001
2.329349631047607e-003	8.800760e+000	-8.891003e+000	1.849317e-001
2.359898606305079e-003	7.709192e+000	-8.890994e+000	1.849302e-001
2.380406418805079e-003	6.826834e+000	-8.890994e+000	1.849538e-001
2.400914231305080e-003	5.831284e+000	-8.890994e+000	1.849308e-001
2.421422043805080e-003	4.739048e+000	-8.890994e+000	1.849534e-001
2.441929856305081e-003	3.568236e+000	-8.890994e+000	1.849314e-001
2.462437668805081e-003	2.338262e+000	-8.890993e+000	1.849531e-001
2.482945481305081e-003	1.069517e+000	-8.890996e+000	1.849324e-001
2.485572059057744e-003	9.052931e-001	-8.890833e+000	1.849508e-001
2.486228703495909e-003	8.641968e-001	-8.890861e+000	1.849399e-001
2.487541992372241e-003	7.819606e-001	-8.890987e+000	1.849426e-001
2.487988073413345e-003	7.540147e-001	-8.891025e+000	1.849373e-001
2.488434154454450e-003	7.260634e-001	-8.891013e+000	1.849393e-001
2.488880235495554e-003	6.981068e-001	-8.890951e+000	1.849488e-001
2.489326316536658e-003	6.701448e-001	-8.890840e+000	1.849657e-001
2.489772397577762e-003	6.421775e-001	-8.890678e+000	1.849900e-001
2.490218478618867e-003	6.142048e-001	-8.890467e+000	1.850218e-001
2.490664559659971e-003	5.862267e-001	-8.890206e+000	1.850609e-001
2.491089387952865e-003	5.595778e-001	-8.889245e+000	1.852033e-001
2.491381003656535e-003	5.412828e-001	-8.887222e+000	1.855593e-001
2.492106765252858e-003	4.957433e-001	-8.882176e+000	1.862881e-001
2.492881363702531e-003	4.471280e-001	-8.871367e+000	1.877669e-001
2.493684596709807e-003	3.967044e-001	-8.850188e+000	1.909653e-001
2.494263647353096e-003	3.603476e-001	-8.818434e+000	1.957454e-001
2.494836631530792e-003	3.243671e-001	-8.757138e+000	2.052855e-001
2.495408024461587e-003	2.884823e-001	-8.657156e+000	2.222137e-001
2.495868269915634e-003	2.595751e-001	-8.545680e+000	2.414994e-001
2.496291363317449e-003	2.329994e-001	-8.421730e+000	2.624647e-001
2.496727155968995e-003	2.056244e-001	-8.279702e+000	2.862003e-001
2.497217987568252e-003	1.747901e-001	-8.107162e+000	3.148738e-001
2.497812526276577e-003	1.374387e-001	-7.882276e+000	3.519626e-001
2.498753089084939e-003	7.834492e-002	-7.491932e+000	4.153787e-001
2.500602659626906e-003	-3.786613e-002	-6.617098e+000	5.552074e-001
2.504301800710842e-003	-2.702572e-001	-4.594344e+000	8.859164e-001
2.508130691669318e-003	-5.106443e-001	-2.210266e+000	1.288853e+000
2.510881123759527e-003	-6.831487e-001	-3.275611e-001	1.610188e+000
2.511853356734740e-003	-7.440801e-001	3.719126e-001	1.728415e+000
2.512579471379688e-003	-7.895688e-001	8.994699e-001	1.816935e+000
2.513025430065881e-003	-8.174986e-001	1.212986e+000	1.869602e+000
2.513226477208359e-003	-8.300878e-001	1.338523e+000	1.890670e+000
2.513323976859059e-003	-8.361926e-001	1.383730e+000	1.897850e+000
2.513366037755203e-003	-8.388261e-001	1.393560e+000	1.899231e+000
2.513418426025049e-003	-8.421061e-001	1.397209e+000	1.899600e+000
2.513494104799281e-003	-8.468441e-001	1.397953e+000	1.899695e+000
2.514948690827964e-003	-9.378735e-001	1.399122e+000	1.899865e+000
2.515400118426986e-003	-9.661087e-001	1.411952e+000	1.900060e+000
2.515721013411505e-003	-9.861749e-001	1.476393e+000	1.906864e+000
2.515884689492722e-003	-9.964083e-001	1.565362e+000	1.927685e+000
2.516021881797350e-003	-1.004985e+000	1.665785e+000	1.944033e+000
2.516152755576180e-003	-1.013166e+000	1.764018e+000	1.959994e+000
2.516288484010794e-003	-1.021650e+000	1.870221e+000	1.978537e+000
2.516530269987626e-003	-1.036761e+000	2.061874e+000	2.009560e+000
2.516772070023278e-003	-1.051871e+000	2.256725e+000	2.042821e+000
2.517075547904227e-003	-1.070831e+000	2.505314e+000	2.083519e+000
2.517474111934418e-003	-1.095726e+000	2.836648e+000	2.139284e+000
2.517950049244010e-003	-1.125445e+000	3.238659e+000	2.205665e+000
2.518608842354803e-003	-1.166566e+000	3.804782e+000	2.300270e+000
2.519496960017319e-003	-1.221968e+000	4.583371e+000	2.429281e+000
2.520698606653683e-003	-1.296869e+000	5.663427e+000	2.608840e+000
2.522578165916689e-003	-1.413875e+000	7.387835e+000	2.897424e+000
2.523002757409999e-003	-1.440279e+000	7.786842e+000	2.964188e+000
2.523390299929141e-003	-1.464371e+000	8.147315e+000	3.025285e+000
2.523585447222852e-003	-1.476499e+000	8.315923e+000	3.053187e+000
2.523762867507739e-003	-1.487524e+000	8.448737e+000	3.075765e+000
2.523852249937523e-003	-1.493077e+000	8.494237e+000	3.083777e+000
2.523959429723310e-003	-1.499736e+000	8.517381e+000	3.086884e+000
2.524052294381638e-003	-1.505504e+000	8.522327e+000	3.087167e+000
2.524282004991033e-003	-1.519771e+000	8.522850e+000	3.087180e+000
2.524411849010881e-003	-1.527834e+000	8.523352e+000	3.087231e+000
2.524532409489435e-003	-1.535320e+000	8.528292e+000	3.088066e+000
2.524625904258707e-003	-1.541125e+000	8.532222e+000	3.088742e+000
2.524719399027979e-003	-1.546929e+000	8.535316e+000	3.089273e+000
2.524812893797252e-003	-1.552732e+000	8.537574e+000	3.089658e+000
2.524906388566524e-003	-1.558535e+000	8.538995e+000	3.089898e+000
2.524999883335796e-003	-1.564337e+000	8.539580e+000	3.089992e+000
2.525093378105069e-003	-1.570139e+000	8.539328e+000	3.089941e+000
2.525186872874341e-003	-1.575941e+000	8.538240e+000	3.089744e+000
2.534089327912882e-003	-2.129616e+000	8.538250e+000	3.089746e+000
2.542991782951425e-003	-2.672507e+000	8.538257e+000	3.089747e+000
2.551894237989967e-003	-3.204614e+000	8.538263e+000	3.089748e+000
2.560796693028508e-003	-3.725937e+000	8.538265e+000	3.089748e+000
2.569699148067050e-003	-4.236476e+000	8.538266e+000	3.089748e+000
2.578601603105593e-003	-4.736232e+000	8.538264e+000	3.089747e+000
2.587504058144135e-003	-5.225203e+000	8.538260e+000	3.089746e+000
2.608011870644135e-003	-6.277494e+000	8.538260e+000	3.089748e+000
2.628519683144135e-003	-7.225701e+000	8.538260e+000	3.089746e+000
2.649027495644136e-003	-8.054103e+000	8.538260e+000	3.089748e+000
2.669535308144136e-003	-8.748963e+000	8.538260e+000	3.089746e+000
2.690043120644136e-003	-9.298762e+000	8.538260e+000	3.089748e+000
2.710550933144137e-003	-9.694383e+000	8.538260e+000	3.089746e+000
2.731058745644137e-003	-9.929265e+000	8.538260e+000	3.089748e+000
2.751566558144137e-003	-9.999516e+000	8.538260e+000	3.089746e+000
2.772074370644138e-003	-9.903970e+000	8.538260e+000	3.089748e+000
2.792582183144138e-003	-9.644210e+000	8.538260e+000	3.089746e+000
2.813089995644138e-003	-9.224545e+000	8.538260e+000	3.089748e+000
2.833597808144139e-003	-8.651934e+000	8.538260e+000	3.089746e+000
2.854105620644139e-003	-7.935868e+000	8.538260e+000	3.089748e+000
2.874613433144139e-003	-7.088222e+000	8.538260e+000	3.089746e+000
2.895121245644140e-003	-6.123049e+000	8.538260e+000	3.089748e+000
2.915629058144140e-003	-5.056354e+000	8.538260e+000	3.089746e+000
2.936136870644140e-003	-3.905821e+000	8.538260e+000	3.089748e+000
2.956644683144141e-003	-2.690529e+000	8.538260e+000	3.089746e+000
2.977152495644141e-003	-1.430625e+000	8.538260e+000	3.089748e+000
2.997660308144141e-003	-1.470019e-001	8.538260e+000	3.089746e+000
3.011332183144142e-003	7.114206e-001	8.538260e+000	3.089746e+000
3.031839995644142e-003	1.987248e+000	8.538260e+000	3.089748e+000
3.052347808144142e-003	3.230126e+000	8.538260e+000	3.089746e+000
3.072855620644143e-003	4.419446e+000	8.538260e+000	3.089748e+000
3.093363433144143e-003	5.535491e+000	8.538261e+000	3.089746e+000
3.100199370644143e-003	5.887982e+000	8.538274e+000	3.089749e+000
3.102322307360653e-003	5.995270e+000	8.538672e+000	3.089758e+000
3.104927151155592e-003	6.125453e+000	8.546209e+000	3.090828e+000
3.105575878198481e-003	6.157621e+000	8.554531e+000	3.092204e+000
3.105998000127441e-003	6.178497e+000	8.566010e+000	3.094032e+000
3.107015334732015e-003	6.228631e+000	8.653230e+000	3.108712e+000
3.107601013887571e-003	6.257379e+000	8.735394e+000	3.122591e+000
3.108209848710171e-003	6.287172e+000	8.822988e+000	3.137272e+000
3.108438872093136e-003	6.298356e+000	8.852730e+000	3.142583e+000
3.108722983638975e-003	6.312212e+000	8.877594e+000	3.147274e+000
3.108915397696475e-003	6.321584e+000	8.874793e+000	3.147297e+000
3.109160689860707e-003	6.333518e+000	8.829803e+000	3.141003e+000
3.109439674254704e-003	6.347074e+000	8.718430e+000	3.123063e+000
3.109682585930011e-003	6.358860e+000	8.575939e+000	3.096027e+000
3.109809389015998e-003	6.365007e+000	8.491592e+000	3.082717e+000
3.109931084593848e-003	6.370903e+000	8.401756e+000	3.068067e+000
3.110063632558986e-003	6.377320e+000	8.289402e+000	3.048891e+000
3.110216619209400e-003	6.384721e+000	8.146406e+000	3.025486e+000
3.110399257009807e-003	6.393549e+000	7.964842e+000	2.994455e+000
3.110976775026593e-003	6.421409e+000	7.377998e+000	2.896661e+000
3.111554293043379e-003	6.449183e+000	6.799135e+000	2.800060e+000
3.112131811060165e-003	6.476872e+000	6.228253e+000	2.704650e+000
3.112709329076951e-003	6.504476e+000	5.665351e+000	2.610431e+000
3.113286847093737e-003	6.531994e+000	5.110430e+000	2.517404e+000
3.113864365110524e-003	6.559426e+000	4.563489e+000	2.425569e+000
3.114441883127310e-003	6.586773e+000	4.024529e+000	2.334925e+000
3.116243804829729e-003	6.671538e+000	2.422652e+000	2.063899e+000
3.116934750553430e-003	6.703814e+000	1.903368e+000	1.978989e+000
3.117438235056901e-003	6.727254e+000	1.649418e+000	1.935047e+000
3.118045535123755e-003	6.755438e+000	1.485593e+000	1.911779e+000
3.118408813432337e-003	6.772250e+000	1.440073e+000	1.906271e+000
3.118760553749770e-003	6.788495e+000	1.420521e+000	1.903034e+000
3.119209398089071e-003	6.809175e+000	1.406526e+000	1.901187e+000
3.119382498510380e-003	6.817136e+000	1.402201e+000	1.900505e+000
3.119494364013827e-003	6.822277e+000	1.396785e+000	1.899976e+000
3.119546353829955e-003	6.824665e+000	1.388935e+000	1.898637e+000
3.119588237110234e-003	6.826589e+000	1.376276e+000	1.896455e+000
3.119631740043169e-003	6.828586e+000	1.356655e+000	1.893385e+000
3.119718745909038e-003	6.832578e+000	1.306866e+000	1.885048e+000
3.119801896129499e-003	6.836392e+000	1.252705e+000	1.875956e+000
3.119889756640056e-003	6.840420e+000	1.190584e+000	1.865513e+000
3.120207808890793e-003	6.854983e+000	9.524004e-001	1.825803e+000
3.120804128516190e-003	6.882215e+000	4.894453e-001	1.748631e+000
3.121208095744390e-003	6.900607e+000	1.725441e-001	1.695749e+000
3.121627874682475e-003	6.919672e+000	-1.555900e-001	1.640823e+000
3.122438104791589e-003	6.956335e+000	-7.817602e-001	1.536229e+000
3.123167592326680e-003	6.989189e+000	-1.333532e+000	1.443848e+000
3.124419903616167e-003	7.045248e+000	-2.248699e+000	1.290071e+000
3.126105601748144e-003	7.120018e+000	-3.415757e+000	1.093055e+000
3.128552419787174e-003	7.227123e+000	-4.964583e+000	8.297389e-001
3.131704729095357e-003	7.362589e+000	-6.780622e+000	5.352591e-001
3.132740111735502e-003	7.406456e+000	-7.284810e+000	4.511809e-001
3.134120621922362e-003	7.464457e+000	-7.862481e+000	3.500971e-001
3.136451657239284e-003	7.561116e+000	-8.680331e+000	2.137273e-001
3.137164659793128e-003	7.590359e+000	-8.846352e+000	1.887196e-001
3.137637928712512e-003	7.609685e+000	-8.887030e+000	1.844213e-001
3.138029449879893e-003	7.625622e+000	-8.890895e+000	1.852027e-001
3.139120392544542e-003	7.669789e+000	-8.890868e+000	1.850571e-001
3.140211335209191e-003	7.713592e+000	-8.890853e+000	1.849478e-001
3.141302277873841e-003	7.757029e+000	-8.890850e+000	1.848749e-001
3.142393220538490e-003	7.800102e+000	-8.890860e+000	1.848383e-001
3.143484163203139e-003	7.842810e+000	-8.890883e+000	1.848381e-001
3.144575105867788e-003	7.885152e+000	-8.890917e+000	1.848742e-001
3.145666048532438e-003	7.927130e+000	-8.890965e+000	1.849467e-001
3.163701839476648e-003	8.565614e+000	-8.891007e+000	1.849403e-001
3.184209651976648e-003	9.157711e+000	-8.891016e+000	1.849377e-001
3.204717464476649e-003	9.597969e+000	-8.891020e+000	1.849395e-001
3.225225276976649e-003	9.879087e+000	-8.891022e+000	1.849358e-001
3.245733089476649e-003	9.996407e+000	-8.891023e+000	1.849397e-001
3.266240901976650e-003	9.947980e+000	-8.891024e+000	1.849348e-001
3.286748714476650e-003	9.734611e+000	-8.891024e+000	1.849401e-001
3.307256526976650e-003	9.359837e+000	-8.891024e+000	1.849342e-001
3.327764339476651e-003	8.829872e+000	-8.891024e+000	1.849405e-001
3.348272151976651e-003	8.153504e+000	-8.891024e+000	1.849340e-001
3.368779964476652e-003	7.341947e+000	-8.891024e+000	1.849409e-001
3.389287776976652e-003	6.408657e+000	-8.891023e+000	1.849339e-001
3.409795589476652e-003	5.369108e+000	-8.891022e+000	1.849412e-001
3.430303401976653e-003	4.240536e+000	-8.891022e+000	1.849339e-001
3.450811214476653e-003	3.041655e+000	-8.891022e+000	1.849416e-001
3.471319026976653e-003	1.792341e+000	-8.891020e+000	1.849341e-001
3.473931136062028e-003	1.630494e+000	-8.891098e+000	1.849237e-001
3.476543245147403e-003	1.468329e+000	-8.891138e+000	1.849187e-001
3.479155354232778e-003	1.305848e+000	-8.891140e+000	1.849192e-001
3.481767463318154e-003	1.143049e+000	-8.891105e+000	1.849251e-001
3.484379572403529e-003	9.799326e-001	-8.891033e+000	1.849365e-001
3.486991681488904e-003	8.164992e-001	-8.890923e+000	1.849533e-001
3.489603790574279e-003	6.527486e-001	-8.890775e+000	1.849755e-001
3.489800005885669e-003	6.404458e-001	-8.890744e+000	1.849818e-001
3.489996221197058e-003	6.281421e-001	-8.890677e+000	1.849928e-001
3.490192436508448e-003	6.158374e-001	-8.890574e+000	1.850086e-001
3.490388651819837e-003	6.035319e-001	-8.890435e+000	1.850292e-001
3.490584867131227e-003	5.912253e-001	-8.890260e+000	1.850545e-001
3.490781082442617e-003	5.789179e-001	-8.890049e+000	1.850845e-001
3.490977297754007e-003	5.666095e-001	-8.889802e+000	1.851193e-001
3.491151836612056e-003	5.556602e-001	-8.888740e+000	1.853070e-001
3.491337352541116e-003	5.440215e-001	-8.887443e+000	1.855240e-001
3.492078851136134e-003	4.974950e-001	-8.882281e+000	1.862523e-001
3.492926278101868e-003	4.443087e-001	-8.870751e+000	1.878905e-001
3.493642080420988e-003	3.993736e-001	-8.852076e+000	1.907010e-001
3.494245129263941e-003	3.615104e-001	-8.819611e+000	1.955376e-001
3.494819946241751e-003	3.254149e-001	-8.759240e+000	2.049185e-001
3.495399372962891e-003	2.890257e-001	-8.658923e+000	2.219002e-001
3.495856649390805e-003	2.603050e-001	-8.548826e+000	2.409706e-001
3.496281659458163e-003	2.336090e-001	-8.424645e+000	2.619669e-001
3.496721655498435e-003	2.059699e-001	-8.281488e+000	2.858992e-001
3.497209940456847e-003	1.752956e-001	-8.110044e+000	3.143978e-001
3.497801431928928e-003	1.381357e-001	-7.886576e+000	3.512588e-001
3.498732552587549e-003	7.963523e-002	-7.500781e+000	4.139459e-001
3.500566256146022e-003	-3.557885e-002	-6.635346e+000	5.522895e-001
3.504233663262967e-003	-2.659775e-001	-4.635047e+000	8.792900e-001
3.508042013527544e-003	-5.050796e-001	-2.268642e+000	1.278945e+000
3.510849945102250e-003	-6.811942e-001	-3.493073e-001	1.606480e+000
3.511837787959841e-003	-7.431045e-001	3.609144e-001	1.726569e+000
3.512566094111613e-003	-7.887309e-001	8.901187e-001	1.815373e+000
3.513022866329781e-003	-8.173380e-001	1.211458e+000	1.869366e+000
3.513226390752371e-003	-8.300824e-001	1.338556e+000	1.890704e+000
3.513324974197381e-003	-8.362551e-001	1.384081e+000	1.897920e+000
3.513366989212658e-003	-8.388857e-001	1.393756e+000	1.899257e+000
3.513418940927639e-003	-8.421384e-001	1.397240e+000	1.899601e+000
3.513494293652135e-003	-8.468560e-001	1.397954e+000	1.899695e+000
3.514959076941040e-003	-9.385232e-001	1.399145e+000	1.899868e+000
3.515408841896002e-003	-9.666543e-001	1.412041e+000	1.900066e+000
3.515720025766187e-003	-9.861131e-001	1.475374e+000	1.906821e+000
3.515882697331983e-003	-9.962838e-001	1.564158e+000	1.927465e+000
3.516019187629584e-003	-1.004817e+000	1.664277e+000	1.943752e+000
3.516164971667174e-003	-1.013930e+000	1.773932e+000	1.961654e+000
3.516296699849316e-003	-1.022164e+000	1.877063e+000	1.979655e+000
3.516560156213600e-003	-1.038629e+000	2.086270e+000	2.013622e+000
3.516816510376350e-003	-1.054648e+000	2.293303e+000	2.048893e+000
3.517143128032072e-003	-1.075053e+000	2.561604e+000	2.092883e+000
3.517581876745735e-003	-1.102456e+000	2.927550e+000	2.154399e+000
3.518103815666437e-003	-1.135045e+000	3.370215e+000	2.227521e+000
3.518834269280896e-003	-1.180632e+000	4.001223e+000	2.332924e+000
3.519804406518780e-003	-1.241139e+000	4.857059e+000	2.474769e+000
3.521100036876946e-003	-1.321874e+000	6.028862e+000	2.669753e+000
3.522860573742101e-003	-1.431438e+000	7.653537e+000	2.941764e+000
3.522966783067444e-003	-1.438043e+000	7.753096e+000	2.958619e+000
3.523179201718128e-003	-1.451249e+000	7.953116e+000	2.992097e+000
3.523442777341923e-003	-1.467633e+000	8.194530e+000	3.032987e+000
3.523628980856939e-003	-1.479205e+000	8.351964e+000	3.059201e+000
3.523773256406755e-003	-1.488169e+000	8.455894e+000	3.076919e+000
3.523861675803767e-003	-1.493663e+000	8.497204e+000	3.084318e+000
3.523979444230264e-003	-1.500979e+000	8.518856e+000	3.087098e+000
3.524070149612934e-003	-1.506613e+000	8.522506e+000	3.087098e+000
3.524378024785633e-003	-1.525734e+000	8.523099e+000	3.087213e+000
3.524465516133802e-003	-1.531167e+000	8.524669e+000	3.087427e+000
3.524508092654801e-003	-1.533810e+000	8.526820e+000	3.087799e+000
3.524551921437438e-003	-1.536531e+000	8.529591e+000	3.088294e+000
3.524646226098918e-003	-1.542386e+000	8.533069e+000	3.088888e+000
3.524740530760399e-003	-1.548240e+000	8.535800e+000	3.089353e+000
3.524834835421879e-003	-1.554094e+000	8.537783e+000	3.089689e+000
3.524929140083359e-003	-1.559947e+000	8.539020e+000	3.089897e+000
3.525023444744839e-003	-1.565800e+000	8.539509e+000	3.089975e+000
3.525117749406320e-003	-1.571652e+000	8.539251e+000	3.089924e+000
3.525212054067800e-003	-1.577503e+000	8.538245e+000	3.089744e+000
3.534271412761466e-003	-2.141004e+000	8.538253e+000	3.089746e+000
3.543330771455132e-003	-2.693231e+000	8.538258e+000	3.089747e+000
3.552390130148798e-003	-3.234184e+000	8.538262e+000	3.089748e+000
3.561449488842463e-003	-3.763864e+000	8.538264e+000	3.089748e+000
3.570508847536129e-003	-4.282270e+000	8.538265e+000	3.089748e+000
3.579568206229795e-003	-4.789402e+000	8.538263e+000	3.089747e+000
3.588627564923461e-003	-5.285261e+000	8.538260e+000	3.089746e+000
3.609135377423462e-003	-6.332287e+000	8.538260e+000	3.089749e+000
3.629643189923462e-003	-7.274321e+000	8.538260e+000	3.089746e+000
3.650151002423462e-003	-8.095743e+000	8.538260e+000	3.089749e+000
3.670658814923463e-003	-8.782933e+000	8.538261e+000	3.089746e+000
3.691166627423463e-003	-9.324499e+000	8.538261e+000	3.089749e+000
3.711674439923463e-003	-9.711459e+000	8.538260e+000	3.089746e+000
3.732182252423464e-003	-9.937399e+000	8.538260e+000	3.089748e+000
3.752690064923464e-003	-9.998571e+000	8.538260e+000	3.089746e+000
3.773197877423464e-003	-9.893963e+000	8.538260e+000	3.089748e+000
3.793705689923465e-003	-9.625308e+000	8.538260e+000	3.089746e+000
3.814213502423465e-003	-9.197060e+000	8.538260e+000	3.089748e+000
3.834721314923466e-003	-8.616321e+000	8.538260e+000	3.089746e+000
3.855229127423466e-003	-7.892718e+000	8.538260e+000	3.089748e+000
3.875736939923466e-003	-7.038251e+000	8.538260e+000	3.089746e+000
3.896244752423467e-003	-6.067086e+000	8.538260e+000	3.089748e+000
3.916752564923466e-003	-4.995325e+000	8.538260e+000	3.089746e+000
3.937260377423466e-003	-3.840740e+000	8.538260e+000	3.089748e+000
3.957768189923465e-003	-2.622473e+000	8.538260e+000	3.089746e+000
3.978276002423464e-003	-1.360725e+000	8.538261e+000	3.089748e+000
3.998783814923463e-003	-7.641442e-002	8.538261e+000	3.089746e+000
4.012455689923462e-003	7.818154e-001	8.538261e+000	3.089746e+000
4.032963502423461e-003	2.056382e+000	8.538260e+000	3.089748e+000
4.053471314923460e-003	3.296853e+000	8.538260e+000	3.089746e+000
4.073979127423459e-003	4.482660e+000	8.538260e+000	3.089748e+000
4.094486939923458e-003	5.594142e+000	8.538261e+000	3.089746e+000
4.101322877423458e-003	5.944893e+000	8.538690e+000	3.089751e+000
4.103730257561469e-003	6.065837e+000	8.541291e+000	3.089955e+000
4.105075644849494e-003	6.132825e+000	8.548221e+000	3.091049e+000
4.105726012361969e-003	6.165051e+000	8.557918e+000	3.092716e+000
4.106105862622260e-003	6.183825e+000	8.570403e+000	3.094748e+000
4.106840971497130e-003	6.220057e+000	8.631815e+000	3.104926e+000
4.107097753313851e-003	6.232682e+000	8.664072e+000	3.110605e+000
4.107763255239784e-003	6.265327e+000	8.758386e+000	3.126521e+000
4.108470386636472e-003	6.299894e+000	8.856894e+000	3.143058e+000
4.108586288039394e-003	6.305548e+000	8.869243e+000	3.145286e+000
4.108818090845239e-003	6.316845e+000	8.877339e+000	3.147535e+000
4.109030024033994e-003	6.327163e+000	8.857274e+000	3.144905e+000
4.109299168034950e-003	6.340249e+000	8.775273e+000	3.133016e+000
4.109613337812760e-003	6.355502e+000	8.613603e+000	3.103644e+000
4.109763714025122e-003	6.362793e+000	8.514614e+000	3.086413e+000
4.109979794987935e-003	6.373261e+000	8.351029e+000	3.060058e+000
4.110126147265717e-003	6.380345e+000	8.223762e+000	3.038159e+000
4.110299212720799e-003	6.388714e+000	8.056003e+000	3.010111e+000
4.110568543476244e-003	6.401724e+000	7.784718e+000	2.964471e+000
4.111132922245624e-003	6.428926e+000	7.212892e+000	2.869157e+000
4.111697301015003e-003	6.456047e+000	6.648800e+000	2.774991e+000
4.112261679784382e-003	6.483087e+000	6.092442e+000	2.681974e+000
4.112826058553762e-003	6.510044e+000	5.543819e+000	2.590106e+000
4.113390437323141e-003	6.536921e+000	5.002930e+000	2.499386e+000
4.113954816092520e-003	6.563715e+000	4.469775e+000	2.409814e+000
4.114519194861900e-003	6.590428e+000	3.944355e+000	2.321391e+000
4.116348172985182e-003	6.676421e+000	2.341323e+000	2.048658e+000
4.117094112903464e-003	6.711241e+000	1.807914e+000	1.961503e+000
